Unnamed: 0,state code,latitude,longitude,zip code,id,city,name,founded at,first funding at,last funding at,age first funding year,age last funding year,age first milestone year,age last milestone year,relationships,funding rounds,funding total usd,milestones,state code 1,is CA,is NY,is MA,is TX,is otherstate,category code,is software,is web,is mobile,is enterprise,is advertising,is games video,is ecommerce,is biotech,is consulting,is other category,object id,has VC,has angel,has round A,has round B,has round C,has round D,avg participants,is top 500,status
483,18,35.76524000000001,-78.731161,104,391,160,352,11,468,677,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,18,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,391,1,0,0,1,1,0,3.6667,1,1
1151,23,40.740441,-73.993376,10,919,135,680,150,439,514,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,23,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,919,0,0,1,0,0,0,1.0,0,1
881,23,40.750519,-73.993494,3,704,135,271,86,118,123,1.7479,1.7479,1.0,2.1096,4,1,575000,2,23,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,704,0,1,0,0,0,0,6.0,0,1
841,12,42.387597,-71.099497,87,669,187,434,182,489,284,0.0,0.5808,0.0,0.0,1,2,53000,1,12,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,669,0,1,0,0,0,0,1.0,1,0
370,2,37.522281,-122.258139,283,302,163,794,14,169,72,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,2,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,302,0,0,1,1,0,0,2.5,1,1
615,29,40.694599,-73.990638,181,491,13,857,41,9,551,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,29,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,491,0,1,1,0,0,0,1.0,1,0
925,23,40.729839,-73.991781,5,741,135,614,41,447,324,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,23,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,1,741,1,0,1,0,0,0,6.3333,1,1
506,2,37.54827,-121.988572,317,409,72,621,16,96,445,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,409,1,0,1,1,1,0,2.25,1,1
704,12,42.37564,-71.2358,96,564,205,48,14,578,539,0.6795,4.5507,2.5205,4.4767,2,5,85381111,0,12,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,564,0,0,1,1,1,0,4.6667,1,1
179,13,39.436844,-76.61870400000002,75,147,197,84,8,246,175,6.1671,7.9205,8.0055,11.2548,6,3,100000000,3,13,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,147,1,0,1,0,0,0,2.5,1,1
550,26,40.441694,-79.990086,33,440,149,113,29,8,518,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,440,1,1,0,0,0,0,1.0,1,0
764,31,38.958402,-77.357974,69,611,164,194,11,318,318,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,31,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,611,1,0,0,1,0,0,3.0,1,0
218,2,37.554214,-121.977451,317,180,72,683,12,402,511,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,180,1,0,0,1,0,0,3.5,1,1
299,23,40.762674,-73.9821315,17,244,135,762,8,449,523,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,23,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,244,1,0,0,0,0,0,5.0,1,1
1114,9,41.875555,-87.624421,156,895,48,507,213,75,520,1.0575,1.7699,1.0301,1.1123,6,3,132885,2,9,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,0,895,0,1,0,0,0,0,1.0,1,0
58,2,37.55911,-122.303493,343,49,181,668,38,373,201,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,49,0,0,1,1,1,0,2.0,1,1
782,2,37.440682,-122.123103,307,624,143,508,8,214,237,6.1233,6.1233,6.0055,6.0055,9,1,18000000,1,2,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,624,1,0,0,0,0,0,7.0,1,1
1020,24,39.099909,-84.504243,135,821,49,193,86,184,197,1.8329,1.8329,1.7479,1.7479,4,1,690000,1,24,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,821,0,1,0,0,0,0,3.0,1,0
280,7,33.749099,-84.390185,114,227,12,256,9,246,30,5.1644,6.0055,2.5205,4.4767,1,3,25131611,0,7,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,227,1,0,0,1,0,0,1.0,1,1
873,2,37.404788,-121.940842,350,696,176,842,15,450,524,3.5288,3.5288,2.5205,4.4767,1,1,2000000,0,2,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,696,0,0,0,0,0,0,1.0,1,0
430,12,42.3634664,-71.07866379999999,86,351,37,748,12,485,606,1.5836,6.6466,5.0055,7.0877,4,3,78750000,2,12,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,351,0,0,1,1,0,0,3.5,1,1
1065,2,37.551441,-122.291435,312,859,177,14,54,205,320,0.2521,4.4055,3.3151,6.7918,27,5,48500000,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,859,1,1,1,1,1,0,2.5,1,1
312,2,37.77951820000001,-122.3902619,296,254,174,181,13,473,555,0.5726,0.5726,5.1671,8.0082,12,1,15000000,2,2,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,254,0,0,1,0,0,0,3.0,0,0
220,2,37.31665260000001,-122.05074,331,181,38,555,15,175,381,0.9397,5.3178,2.5205,4.4767,13,5,74000000,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,181,1,0,0,1,1,0,5.3333,1,1
206,2,37.783171,-122.392901,297,172,174,45,13,61,420,0.7479,2.3315,2.0,2.0,6,2,15000000,1,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,172,0,0,1,1,0,0,3.0,1,1
928,23,37.09024,-95.712891,13,743,135,721,12,6,175,2.0027,3.9178,3.0027,5.2192,8,3,45000000,3,23,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,743,0,0,1,0,0,0,1.0,0,0
158,2,37.400367,-121.985711,343,132,181,587,151,335,399,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,132,0,0,1,0,0,0,1.0,1,1
979,31,39.001619,-77.403201,67,788,189,881,18,10,154,0.0,0.8959,2.0,2.6767,9,2,4500000,2,31,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,788,0,0,1,1,0,0,2.0,1,1
1085,2,37.788653,-122.401333,295,871,174,365,15,555,80,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,871,0,0,1,1,1,0,2.5,1,1
977,2,37.779281,-122.419236,296,786,174,418,17,138,147,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,786,0,0,1,0,0,0,3.0,1,1
639,23,40.73901,-73.997259,10,512,135,280,10,379,135,3.4164,3.874,7.7534,7.7534,3,2,9000000,1,23,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,512,1,0,0,1,0,0,4.0,1,1
1092,2,37.548418700000006,-122.3151646,312,878,177,499,117,463,152,1.3041,2.6493,0.0,3.6767,4,3,3282327,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,878,1,0,0,0,0,0,2.0,1,1
327,2,37.55818,-122.276454,314,265,68,815,10,246,281,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,265,0,0,1,1,0,0,4.0,1,1
494,7,33.774486,-84.385448,115,400,12,800,10,546,146,5.6986,6.8877,2.5205,4.4767,2,2,8800000,0,7,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,1,400,1,0,1,0,0,0,1.0,1,0
87,2,34.03423370000001,-118.4536137,217,73,107,288,205,162,166,1.1836,1.1836,0.9178,0.9178,1,1,1700000,1,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,73,0,0,1,0,0,0,1.0,0,0
985,2,37.835676,-122.263548,324,793,142,695,155,527,628,0.2493,0.2493,0.0,0.7781,1,1,20000,2,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,793,0,1,0,0,0,0,1.0,0,0
432,2,37.5541073,-121.9756765,317,353,72,326,13,243,196,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,353,0,0,1,1,0,0,2.5,1,1
882,2,38.279431,-122.668452,330,705,146,206,9,314,499,2.3068,9.4247,4.4986,11.4164,12,7,98170000,3,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,705,1,0,0,1,1,1,5.2,1,0
937,2,37.7824533,-122.3879489,296,751,174,868,18,267,312,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,751,0,1,0,0,0,0,10.0,1,1
77,9,41.8851542,-87.62231829999998,155,65,48,106,53,457,532,4.7068,4.7068,2.989,6.863,17,1,940261,2,9,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,0,1.0,1,1
608,12,42.360253,-71.058291,74,486,27,485,161,207,270,1.6658,3.6712,3.6658,3.6712,12,2,4000000,3,12,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,486,0,1,1,0,0,0,3.0,1,1
601,2,37.36883,-122.03635,287,480,191,414,16,181,189,1.9562,1.9562,1.0027,1.0027,5,1,5000000,1,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,480,0,0,1,0,0,0,1.0,0,0
392,31,38.881717,-77.089398,93,322,11,703,123,306,357,0.0027,0.0027,0.5836,0.5836,3,1,20000,1,31,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,322,0,1,0,0,0,0,1.0,0,0
535,32,47.60732,-122.335746,368,430,184,602,10,17,13,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,32,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,430,0,0,0,1,0,0,3.0,1,1
736,3,39.568064,-104.977831,193,590,42,361,17,365,619,1.3397,4.6548,1.3589,1.3753,0,5,7228704,2,3,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,590,1,0,1,0,0,0,2.0,1,0
836,9,41.940611,-87.835972,159,664,48,510,14,352,191,4.3836,5.9562,5.4986,5.4986,5,2,55000000,1,9,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,664,1,0,0,1,0,0,4.0,1,0
165,2,37.560155,-122.285588,314,138,177,596,12,36,583,2.063,6.6137,2.5205,4.4767,5,4,15180000,0,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,138,1,0,1,0,1,0,1.0,1,1
828,2,37.404788,-121.940842,350,658,176,348,16,371,508,2.3479,3.4301,2.3562,4.0027,4,2,30000000,2,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,658,0,0,1,1,0,0,2.5,1,0
227,29,30.268236,-97.740651,181,186,13,140,14,446,638,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,29,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,1,186,0,0,1,1,0,0,1.5,1,1
725,2,37.758229,-122.439512,302,581,174,176,17,43,39,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,581,1,0,0,0,0,0,3.0,1,1
159,28,35.149021999999995,-90.05162800000002,128,133,116,277,27,47,47,0.0,0.0,0.0,0.0,2,1,15000,1,28,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,133,0,1,0,0,0,0,1.0,0,0
709,23,40.730646,-73.986614,12,569,135,819,170,269,275,0.7288,3.6055,1.589,4.1041,5,5,4705910,3,23,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,569,1,1,0,0,0,0,3.0,1,1
868,2,37.5783263,-122.3485679,269,692,34,538,16,85,92,2.8055,2.8055,3.0027,4.6493,6,1,3000000,2,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,692,1,0,0,0,0,0,1.0,1,1
30,23,40.743808,-73.983626,14,25,135,791,83,101,9,0.7452,4.9178,3.0438,6.8411,30,6,125250000,5,23,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,25,1,0,1,1,1,1,3.5,1,1
609,23,40.730646,-73.986614,12,487,135,333,16,335,9,0.3315,4.0027,2.3644,3.6685,8,4,1449998,3,23,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,1,487,1,1,0,0,0,0,1.0,1,0
1102,12,42.3751,-71.105616,83,887,37,173,87,72,343,0.6959,1.189,0.6629999999999999,2.6247,5,2,6000000,3,12,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,887,0,1,1,0,0,0,6.0,1,1
760,16,45.006515,-93.46651,146,608,153,107,13,37,316,2.0603,6.2301,2.5205,4.4767,7,3,28200000,0,16,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,608,1,0,0,1,1,0,3.0,1,1
502,2,37.777741,-122.412198,294,407,174,619,178,561,478,3.1479,4.8795,5.0027,5.0027,5,2,14000000,1,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,407,1,0,1,0,0,0,2.0,1,1
295,29,30.35504,-97.801083,185,240,13,163,168,45,42,1.5808,1.5808,2.2521,2.5342,14,1,3000000,2,29,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,240,0,0,1,0,0,0,1.0,0,0
1087,32,39.78373,-100.445882,371,873,184,477,18,482,119,1.5151,1.7644,0.7479,0.7479,6,2,2238055,1,32,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,873,1,1,0,0,0,0,1.0,1,0
1060,2,37.779281,-122.419236,298,855,174,586,208,351,185,0.7123,2.2849,1.9507,2.2822,5,2,5200000,2,2,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,855,1,0,1,0,0,0,1.0,1,0
1105,26,40.0708709,-75.302716,62,888,54,678,18,505,596,3.6329,3.6329,1.1479,3.7781,4,1,75000000,4,26,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,888,1,0,0,0,0,0,1.0,0,1
1084,12,42.296111,-71.238524,100,870,133,617,204,46,600,0.411,3.9699,4.2521,5.7671,13,4,24500000,4,12,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,870,0,0,1,1,1,0,2.5,1,0
215,2,33.63776,-117.855989,259,178,137,203,10,149,273,4.9068,8.1014,2.5205,4.4767,3,3,4476171,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178,1,0,1,0,0,0,2.0,1,0
35,29,30.2729209,-97.7443863,181,29,13,301,194,233,43,0.5014,2.4219,2.8192,5.8849,21,3,10400001,3,29,0,0,0,1,0,34,0,1,0,0,0,0,0,0,0,0,29,0,0,1,1,0,0,6.0,1,1
276,3,40.138979,-105.124465,198,224,105,166,10,286,242,4.1836,7.1342,5.0027,5.0027,8,3,68400000,1,3,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,224,1,0,0,0,1,1,6.5,1,1
569,2,37.512318,-122.20091399999998,281,455,163,627,12,198,594,2.9288,4.6329,2.5205,4.4767,13,2,15200000,0,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,455,0,0,1,1,0,0,2.0,1,1
216,23,40.728425,-73.999882,11,179,135,792,19,501,598,0.6192,1.5863,2.5205,4.4767,2,2,890000,0,23,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,179,0,1,0,0,0,0,3.0,1,0
1090,2,37.779281,-122.419236,298,876,174,916,9,451,525,10.5315,10.5315,2.5205,4.4767,0,1,2600000,0,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,876,1,0,0,0,0,0,1.0,1,0
901,9,41.800255,-88.149362,154,723,130,128,17,127,131,3.8685,3.8685,3.8301,4.0877,7,1,1226270,2,9,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,723,0,1,0,0,0,0,1.0,1,1
46,2,34.147047,-118.148896,239,37,145,172,10,563,351,6.737,8.2877,6.7534,6.7534,5,2,9000000,1,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,37,0,0,1,1,0,0,1.0,0,1
419,2,37.317847,-121.948469,348,341,176,139,12,515,240,4.6521,8.1288,6.0055,6.0055,4,4,7210210,1,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,341,1,0,1,1,0,0,1.0,0,1
135,2,37.779281,-122.419236,293,113,174,845,19,567,253,0.7397,1.1425,0.5808,0.5808,15,2,15700000,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,113,0,0,1,0,0,0,3.0,1,1
798,12,42.37564,-71.2358,96,636,205,136,8,577,374,5.6849,6.3151,5.0055,5.0055,4,2,15050000,1,12,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,636,1,0,0,0,1,0,2.5,1,1
712,2,37.8093381,-122.4166061,301,572,174,828,179,334,400,0.7479,2.7507,1.5836,4.5315,5,2,3500000,2,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,572,0,0,1,1,0,0,3.0,1,1
286,2,37.43841079999999,-121.9240273,338,233,119,536,8,408,450,6.4767,7.3507,5.0055,5.0055,2,2,43000000,1,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,233,0,0,0,0,1,1,1.0,1,0
115,2,37.775196,-122.419204,295,95,174,464,13,246,23,1.1616,3.0384,3.2658,5.5397,7,2,57000000,2,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,95,0,0,1,1,0,0,3.5,1,1
81,2,37.78811500000001,-122.397141,295,67,174,210,205,464,545,0.8932,0.8932,0.8329,4.2137,8,1,1300000,4,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,67,0,1,0,0,0,0,4.0,1,1
699,2,32.902266,-117.20834,251,560,173,803,12,438,498,1.4986,4.4247,4.0877,9.737,15,4,69750000,4,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,560,0,0,1,1,1,1,5.0,1,1
456,12,42.341899,-71.065924,80,374,27,116,9,4,3,3.0,5.0027,9.6247,10.3945,16,2,14500000,2,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,374,0,1,0,1,0,0,2.0,1,1
176,2,37.40006,-122.049689,279,144,125,310,10,50,574,4.0849,5.5836,2.5205,4.4767,2,2,48000000,0,2,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,144,0,0,0,0,1,1,6.0,1,0
638,26,40.418851,-79.904163,34,511,149,763,151,172,173,3.5041,5.4438,2.5205,4.4767,3,2,3508462,0,26,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,511,1,0,1,0,0,0,3.0,1,0
691,2,37.778613,-122.395289,314,554,177,308,10,430,544,3.4301,5.5589,7.8384,7.8384,10,3,19500000,1,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,554,0,0,1,1,0,0,3.3333,1,1
196,2,34.019657,-118.487549,236,162,182,302,20,404,482,0.4685,0.4685,1.1041,1.6795,5,1,3750000,3,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,162,0,0,0,0,0,0,9.0,1,1
906,9,41.817807,-88.173402,153,726,206,898,183,490,577,0.0,0.0,2.5205,4.4767,1,1,45000000,0,9,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,2.0,0,0
1033,18,35.79181,-78.74123,105,833,160,914,112,40,93,0.8164,5.5616,4.5562,7.9863,8,4,32500000,3,18,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,833,0,0,1,1,1,1,2.75,1,0
1115,26,40.063476,-75.457492,60,896,20,102,94,2,516,1.8384,8.3397,5.674,13.5562,4,2,4900000,5,26,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,896,0,1,0,1,0,0,1.5,1,1
183,2,37.382376,-122.037607,288,150,191,823,13,312,296,2.2986,3.2110000000000003,3.5945,4.5753,4,2,12000000,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,0,0,0,1,1,0,2.0,1,0
363,2,37.76690900000001,-122.406676,293,295,174,261,25,204,390,0.0329,2.2055,4.5151,6.9123,12,3,7175000,6,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,295,0,1,1,1,0,0,2.6667,1,1
894,2,37.793148,-122.402567,294,716,174,843,68,205,458,1.1699,1.4986,0.0849,5.3863,3,2,4700000,4,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,716,0,1,1,0,0,0,1.5,1,0
1147,2,26.0524615,-80.1378809,341,915,124,529,16,8,5,0.0,0.0,2.5205,4.4767,3,1,120000,0,2,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,915,0,1,0,0,0,0,2.0,0,0
549,2,37.393679,-122.079017,278,439,125,501,142,436,199,5.1041,8.6411,5.6712,6.8986,10,3,10000000,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,439,1,0,0,1,0,0,1.6667,0,1
636,29,30.435079,-97.770139,184,510,13,663,164,391,93,4.9562,10.3151,2.5205,4.4767,0,4,39000000,0,29,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,1,510,1,0,1,0,0,0,3.0,0,0
750,12,42.345927,-71.55228699999998,0,602,113,124,11,276,14,2.2411,4.0301,2.5205,4.4767,3,2,16100000,0,12,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,602,0,0,0,1,1,0,2.5,1,1
291,2,37.795191,-122.430411,303,237,174,522,14,293,227,1.2466,2.0849,2.4986,5.3233,4,2,3300000,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,237,0,1,1,0,0,0,2.0,1,1
671,2,37.779281,-122.419236,300,539,174,265,85,517,612,1.5616,1.5616,1.2438,1.7726,6,1,750000,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,539,0,1,0,0,0,0,9.0,1,1
90,7,33.776834,-84.3895875,115,76,12,293,151,122,127,2.4493,2.4493,2.5205,4.4767,0,2,1000000,0,7,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,76,1,1,0,0,0,0,2.0,0,0
766,23,40.730646,-73.986614,21,612,135,86,4,320,388,11.3342,11.3342,2.5205,4.4767,3,1,7410000,0,23,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,612,1,0,0,0,0,0,3.0,1,0
653,2,37.404788,-121.940842,350,524,176,756,8,142,438,6.8932,10.4082,2.5205,4.4767,5,3,52800000,0,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,524,1,0,0,0,1,0,5.3333,1,1
587,2,33.97279,-118.427578,228,467,151,841,9,534,234,4.6685,9.1178,9.7534,12.8027,33,3,37000000,4,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,467,0,0,1,1,1,0,1.3333,1,0
7,2,37.7983181,-122.4000032,301,6,174,297,70,30,616,1.137,3.737,2.463,3.2164,14,3,14229998,3,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,3.0,1,1
596,2,37.320309,-122.05004,333,475,55,806,17,559,513,0.7205,2.4356,0.7671,2.7918,7,2,3000000,2,2,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,475,0,0,1,1,0,0,2.5,1,1
356,23,40.730646,-73.986614,12,291,135,889,13,22,22,4.0384,4.0384,6.0027,6.0027,10,1,20000000,1,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,291,0,0,1,0,0,0,1.0,0,1
542,27,51.43247,-2.664213,109,435,157,200,56,489,217,0.7479,2.0959,1.6548,2.0959,6,2,2000000,3,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,435,0,1,0,0,0,0,1.5,1,1
443,5,38.897976,-77.028561,63,363,207,404,11,89,248,3.8192,6.0932,9.0055,9.7726,3,2,19900000,2,5,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,363,1,0,0,1,0,0,2.0,1,1
487,2,37.781689,-122.391061,296,394,174,195,204,170,175,1.2493,1.2493,2.589,2.589,6,1,1500000,1,2,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,394,0,0,0,0,0,0,1.0,0,0
1050,2,37.779281,-122.419236,295,849,174,713,170,442,517,0.0,0.0,1.2521,1.2521,4,1,325000,1,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,849,0,1,0,0,0,0,4.0,0,0
1009,2,37.787249,-122.3990501,295,813,174,576,208,221,244,0.463,0.463,1.2795,1.8192,16,1,3500000,2,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,813,0,0,1,0,0,0,5.0,1,0
55,32,47.602873,-122.336132,371,46,184,305,12,6,421,2.0027,4.3863,1.5836,4.1918,7,4,30000000,2,32,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,46,0,1,1,1,0,0,2.0,1,0
560,2,39.78373,-100.445882,280,448,125,439,11,275,319,4.2384,4.2384,2.5205,4.4767,1,1,50000000,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,448,0,0,0,0,0,1,6.0,1,1
429,23,40.745003,-73.98322900000002,14,350,135,524,16,406,484,1.4712,1.4712,1.0027,1.4712,5,1,2000000,2,23,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,350,0,0,1,0,0,0,3.0,1,1
307,2,37.52845,-122.263721,283,250,163,29,130,113,285,1.5041,5.8356,6.1699,8.3534,25,6,72000000,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,1,0,1,1,1,1,2.3333,1,1
475,2,34.045919,-118.16525,245,386,123,381,12,579,163,1.6849,5.8493,8.4219,8.4219,4,3,27690547,1,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,386,0,0,0,1,1,1,4.5,1,1
837,29,33.068275,-96.711101,171,665,150,59,97,375,455,2.189,2.189,2.5205,4.4767,32,1,9000000,0,29,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,1,665,0,0,0,1,0,0,4.0,1,0
305,2,37.287285,-121.942932,278,248,125,546,153,115,144,0.4192,1.4658,3.1315,4.137,12,2,7500000,3,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,248,0,0,1,0,0,0,3.5,1,1
354,29,30.271393,-97.748623,181,289,13,571,15,543,516,0.6932,1.4986,3.4164,3.4164,9,2,10000000,1,29,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,289,0,0,1,0,0,0,2.0,1,1
426,2,34.142973,-118.140553,240,347,145,249,14,388,672,1.4411,6.6795,2.0,2.0,7,4,5965000,1,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,347,1,0,1,0,0,0,1.0,0,1
1032,2,37.465645,-121.932202,317,832,72,303,113,6,3,-0.2466,-0.2466,-0.4082,7.4548,9,1,4000000,4,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,832,0,0,1,0,0,0,1.0,0,1
261,15,42.548008,-83.214753,138,210,25,719,11,226,250,5.1397,5.1397,7.0055,7.0055,2,1,5000000,1,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,210,1,0,0,0,0,0,1.0,0,0
